Comment_ID	Text
z12zhhwjpvayehxpn04cjraaulvdzdn4lso0k	"<a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=1h13m45s"">1:13:45</a> NAFTA WAS PUSHED BY RAHM EMMANUAL THAT JEWISH TERRORIST...BILL CLINTON WAS HIS PUPPET."
z133czlwnunxfv1ic04cdpu4cuindvhxy30	What&#39;s worse, Donald Trump giving the IRS the finger on federal income tax, or Obama&#39;s fraudulent birth certificate and shady past?
z13dvpwxkqn4gnfan04cjzmquzuxgrdgxvk0k	I closed my eyes when Hillary was speaking and I would swear that it was Obama
z12jghnqklbatpcjv04cezspjp3yinmo54o	Hillary is bad, but Trump is worst......Ill definitely miss obama
z12swfcaglmlibuyw04cgtjhxsecipuqlak	I dont know about u,but i ve been looking at donald s haircut for 1 hour!!what kind of a haircut does he have LOL
z13ifnoipufwgtdqy04cindapknewjr44fk	I&#39;m not buying what you&#39;re selling Hillary, sorry. You&#39;ve been in the system now for about 30yrs, what do you have to show? <br />Fool me once, shame on you, fool me twice shame on me...
z12hgvjajnfpu3wq004ccdwrqrzlut3rdz00k	The Rothschild has won every election before and after our deceived  lives. We have a 40 trillion dollar bank debt  Thanks to Bill Clinton&#39; unleashing the Derivative law that stimulated our last depression and this one..;(  We bomb countries that will not take our oil dollars IT WILL TAKE A WORLD WIDE CURRENCY TO DEMOCRATIZE US.
z12iyl4pfseodnn1h222iboarsarxb2fo	"Trump got this!<br />All aboard the <a href=""http://www.youtube.com/results?q=%23TrumpTrain"">#TrumpTrain</a> !!"
z13au5dbxxmrvfbb304cc3vrczvix5aa2gk	She is nothing but a polished politician who has had decades of experience knowing how to screw people and making it sound good.
z13oyfgh1rejyfo0g22shv153mvgv1pmw	Crazy Ass Muricans
z13lchtwirrgy5qu222hzr4rwtalsx5hl04	having people there is wrong, people laughin, clapin, that makes it not neutral and objetive
z13cfr1wywfysbako22cj5nh3tali3d2y	it&#39;s funny how Trump act like he is anti war now when he is the one who said he wanna bomb the shit out of Isis... He trying so hard to act like he didnt said all the insane racist things he said in the past... lol Donald,  you can&#39;t take back your racist comments ,you already said it ..
z13yc5vh2pf2etugj04civ3a0uuodl0isc4	I love trump he&#39;ll make America great again
z121gvea3leawvfgi04chjmjtlvhy5oprfc	fucking race baiting cunt
z125gvhgir31hn4nd23cznprirvbdrogl04	DONALD TRUMP WON DEBATE !!!
z130f11wzmywhfsoe04cfhw4inzngfuomn40k	Looks like Trump had problems breathing and kept drinking water , looks like he had cotton mouth . Wonder what drugs /meds he took before he came out , He seems to be awake at 3 am a lot when everyone else is asleep . .
z12icvwpgxe5ifqbq04ccdoiovyyg3uacgo	Hakuna Matata
z12xixgolvjqi3qwa04ccbwyhvjaipfjvdw	Donald trump for president
z13ne5xxhkqxhl5av04ci1c4tnzuztfjqlk0k	....Does Trump know how much USA owe China?
z134sh3z5trgxrepr04cgdfgcvesgriadn40k	Silly americans who don&#39;t vote and those who will vote for Trump :D :----------)
z13exvzixtq1vnbxq04cchfrely3xb0xk3k	i hope u get on the hillary cliton team
z12shzegrr2ttt3cc22jflo5fyb1utsn3	What an election for America, you can have lesbian Hillery or faggot Trump. Trump a fag? Yes he is! You see Trump&#39;s wife is a cover up. Trump invited Hillery&#39;s lesbian lover to the debate, that tells you where Trumps mind is at. He thinks about gays and Lesbians. Your thoughts are inside of your person! Therefore Trump is really gay inside! You cannot hide it Donald!
z13hsbpzqva3u1jlz22zgnbbwrv2u1rbp04	This is a really bad debate. I would go into a full on rant about this but it is not even worth as much.
z13xclqi1lyyj542k23nwnbhxmf1ix3pu04	When he asked Trump all those birth certificate questions it kinda reminded me of the Boondocks for some reason.
z12hifozroejxj0iu04cdrdw2zy3t5ahyhc	&quot;My opponent is a liar and he cannot be trusted&quot;
z13egfcq2szli1ab104cer5japehxj0r410	trump is retarded OMG .!
z13pvl0pypnhzlytz233xlgqclmzj1d11	"So, they set up a hand-delivered package (debate questions) and give Hillary a TOTAL advantage!!!<br /><br />&quot;No reporters present who had seen the intern dressed as a Fed Ex employee<br />go into Mook’s office saw him leave by the same front entrance. The Fox<br />reporter who recognized the intern also immediately looked outside of the<br />campaign headquarters and noted that there were no Fed Ex vehicles parked<br />outside.&quot; <a href=""http://redstatewatcher.com/article.asp?id=39945"">http://redstatewatcher.com/article.asp?id=39945</a>"
z12zjpnhkynidr1ju04cdvpivsvdfzo5q1w	I wish I was watching this from a different country, lmao being like their screwed
z12ztt2p0wqicxbnq22vxrrqmz3uepjdr	what a nightmare.  sad day.
z13dcv1wtyjldzrgh04cdt54bpzmhnr5fog0k	How long has isis been around? Trump is full of hot air and bullshit claims; he has no plans, hides his taxes and medical issues, April fool America
z12zstlqfxzrcp0qo04ccxsgdxmyzj3rspc0k	You americans are so fucked. Both candidates are such clowns. :-)
z12pxfr4xwuksz1th22ci35rekameftuq	Hit like if you want to hit like.
z13iifwa0mrdcb35f04cgvxj1rrbx1xhc04	f
z13gxzq4tzreupvpd04cjb3pik2dc3yziuk0k	The amount of ads .-.
z12uznczgmjfc3oco23ggxswzzm1wb0xq04	Hillary clinton 2016
z13kjdy4jqnpw3qcd23wtlba4yu0h3k4004	Would have liked to see my boi Gary Johnson up there.  Too bad.  Clinton is a cog that fits well in a machine.  Trump is a monkey wrench.  the basis on where most people argue is actually quite simple: does the USA need a cog that will keep the machine running in the same way or a monkey wrench to stop the machine and get it running in a different direction.  But that&#39;s just my perception of things.
z13jshhittecdxain04cfhwqpvrodbsbi0s	"<a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=26m47s"">26:47</a> If you are counting on her &quot;debt-free college&quot; and &quot;free college&quot; platform, you&#39;d better look into it further. She only changed when she wanted Bernie Sanders&#39; endorsement. Now her plan is not so clear and has changed a few times so far and will probably change more."
z13subhpjlixfnpsz23axjwzqvvfw3emr	i love it when trump mutters ¨wrong¨into the microphone while clinton is speaking like in a kinder garden debate
z12czlohjr3qehvla233vrhixs3bzf0n2	at the end when he pats her back, twice... and now the picture of her with something on her back..... he knows something
z124h3exttinin1xm04chz553nnffjxjoss0k	The meme machine Clinton in full sound bite overdrive
z12kdnfynyy4tnk0b22ichvjamnuy3abm04	Hell nah!! Al diablo putos!! I&#39;m happy here in Mexico. VIVA MEXICO
z12rdb2jezjwzfrx504cjlfrcwnyfflr53s	Kurt Sosa rap videos on YouTube first rapper to take a shit n rap at same time
z13mh3dwzsmgdzygy04cfj555wvzippglx40k	trump smater than a 5th grader. .his fulll of shitttt..hahahahah
z13bxjyymzqmthnix04cevi4utiucxsa3z40k	I hope they both lose.
z12et1lyizixix2tv233gt1bcnu3vf5wb04	"So Trump pretty much admits to not paying federal taxes?<br />(First by saying &quot;That&#39;s because I&#39;m smart&quot; and then around <a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=36m20s"">36:20</a> he says &quot;it WOULD be squandered too&quot; as a response to &quot;maybe you didn&#39;t pay any federal income tax&quot;)"
z135ubmgxvufchpqq04cith5ckvxwvcrbjs	Worst moderator in history. About Hillary&#39;s 33,000 deleted emails, his question is: &quot;Do you want to comment on that?&quot; SERIOUSLY, Lester? That&#39;s how you ask the central question on erasing government information, putting your information on a server that was hacked, having your assistants plead the Fifth. He&#39;s a disgrace to the profession of journalism.
z13jufg5noi1dtl3l22qtnownmy4jvfcp	what a knucklehead!!! This moron definitely doesn&#39;t know what he is talking about!!!  I want to kick his smug face!
z13qux4hrlexx52hy04cgfga4k3hcx2becs	just keeping everything else aside from a neutral point of view Hilary was beaten bad in this debate. she didn&#39;t articulate well enough and sounded rehearsed
z120tpgzhtauujqsi223frpp2nmbstb1x	Feels good to live in Australia.
z12jddzyoorven35p04chriyimnaincy23s	trump got valid points but he is an asshole but fuck how much money they have we both know they are rich but what they are going to do to feed the poor and low middle class people and keep our country up running and helping with our financial stability
z12rvxdgcsugzjryi04chhmbpqizenkbdj4	Hey, wasn&#39;t this the woman that tried to put a contract outon Barack Obama when she realized she was loosing the presidential race against him? Trump better watch out. Meanwhile, she is attempting to make Trump look bad and supposedly defending the &#39;dignity&#39; of Obama. Obama as far as she is concern could be just as dead as Chris Stevens. Did she arrange this death? Will anyone ever investigate and tell the truth to the American people?
z12byndx5pfnvhl2023dybi40pyyvp0sr	I now wonder if the allies that are currently under U.S. protection, remain our allies. Last thing we need is another nation to fight against.
z12xczryfkreh1kmu22hezdbznjjsjxdb	Trump farts through mouth
z13oslqinzzoutmhk04cjzbgcyquvnvzmrk0k	Hillary doesn&#39;t have a clue on how to grow the economy. All she knows is &quot;increase taxes&quot; so she going to give us a raise and then take it back with the taxes. That&#39;s her plan on paying our debt back. She is a programmed politician. <br />You can&#39;t keep doing the same-thing over and over again  and expect a difference result.<br />Vote trump to make a positive difference.
z12sc3prjkyssfi4d04cc1p52tuqxdvx34s	why Trump seemed out of breath every time he rambled?
z12azftbpli5ht3bq04cczzwfnn4dfwolnk0k	哈哈，不出10年，美国就会倒下，崩溃
z13ti35x4x3ptvwna22kuf551kffwbybq04	as an irish citizen i will say im all clinton. honestly why would you vote trump? i dont fucking get it at all. look at that orange he has money sure but he owes most of it. honestly america you guys are really fucking stupid. if trump does win i wish you guys luck and hope i die before world war 3 ❤
z12wu5nrhqzttjy1j23vi3zg5lestx0l2	I had an American friend ask me how us Aussies got Tony Abbot as Prime Minister.... this is how..<br />He and Kevin Rudd was our pair of asshats.
z12kttvbqvfeejvbo04ciz5p1vbfdrtakj4	Trump&#39;s favorite (only?) debate ploy: repeat an outrageous comment several times, no matter how hyperbolic.
z12lufowpku5dl2zm04cjzrx2pbwc5ypbco	usa is fucked :^]<br />i feel safe in denmark
z12genm5qsuoi15m422ytxrrrkmesljio04	Trump you might have a chance, Hillary has DONE nothing for  PEOPLE  of USA .Hillary will bring in agenda 21 don&#39;t be blind
z13rvr3yzxfffrz3x220u55xmmbafjngs04	the best person to come be a president of the United State is Hillary Clinton
z13ezhuw2lmxs1y2n23my3karvnowfezi04	Trump let her off easy and still trashed that criminal. Next time he will destroy her. I can&#39;t wait. She needs to be in jail with the rest of her minions.
z12ditoh2wjidhr23220wzepmya0vblu2	hillary clinton stayed calm when she was debating
z12bg5pjoqmjtvs5404cj34b5nvze1d4mh4	That wicked bitch has no right to even stand on a stage, as if she were a viable candidate.  Absolutely disgusting that she would even show her face any stage.  Ma she fall by her own evil devises.
z12csxojdxntcfcin04cif0qbyi2j5cirjc	This guy literally didn&#39;t answer ANY question Lester asks him. The way he detours conversations is absurd. He&#39;s rude and constantly interrupts, loudly. Like a fucking child. <br /><br />I LOVE HOW HILARY STAYS QUIET AND LETS HIM SOUND HIS IDIOTIC RETARD SELF OUT. Fucking reject. His A.D.H.D is off the chain.
z13kyjbx1knbw5ldi22tibl5rkbagbpry04	Was anyone else hoping the roof would collapse on them?
z13zdlbzeqz2evvrn04cgnnprovhcp3h14o	kill killary and kim jong un
z13wxjaysxzighlgq04cifgaqnfbhtaoq2k	The reason why Donald Trump may have lost this debate is mostly because the Moderator was too easy on her and, just like Monica Crowley did for CNN 4 years ago, ran interference for her as the NBC Libtard Network always does.
z12hcfjq0k2rc5bvt23uil3ptzuctx5yc04	ok both these mf idears sounds like we&#39;re totally fucked either way..wtf?
z13rzpxxmlbwyj40a222ibspakzixvkww04	About the war in Iraq, Hillary was in favor and voted for the war and that&#39;s a fact that she can&#39;t deny.
z13at15iqnrpwfirx04cc1sbetjkyhlw2ac	He&#39;s not answering any of the questions.............
z12aibsjivrlf5gwd04cf1h4gxnfi5jbvdk	How can they lie to our faces (american and global citizens) like this without even breaking a sweat? Forgive me, but I don&#39;t see how bailing financial institutions out makes for a fairer economy, and I also fail to see how electing a billionaire could possibly bring about more equality when he himself is creating inequality to begin with, and, call me stupid, but I also don&#39;t see how spending more than a trillion dollars on war over the past few years, oppressing your own population and bullying other nations is going to make your country healthier. I hope people are able to realize these two (and their predecessors) are the real terrorists: they bring terror upon their own fellow citizens, create policies to privilege but a handful and do it with a smile on their faces. This is disgusting. They&#39;re not interested in changing shit, they&#39;re just saying things, they&#39;re just lying, and you know it. Do something about it, tell people about it, be against it, you can do it, it&#39;s your right to do it, not as a citizen, but first and foremost as a human being.
z13uu1eztxu4y353x23zs3s43wv1ijfmq	Subtitles please. (Portuguese)
z133zhricuvbixp4504ccx5agy23ypqgon40k	I fucking hate donald trump.... but if I HAD to choose between hillary and trump. I would have to go with Trump. HILLARY IS THE DEVIL.
z12iijyqwr34f1vyb04cjfci3lf3ipobvxs0k	Well, Trump fucked this debate up, bigly :D
z12vi1kgnm2yspnm1224gpuivs3uj1xgc04	As a average general contractor, I&#39;ve had the same types of obstacles getting paid, or getting value out of subcontractors. IT&#39;S JUST BUSINESS! Stuff happens in business.
z13yi5tjplblwnvj104cdj3jjnjbwraajoc0k	Secretary you have no plan hahah!
z12oe3uqsuieuh0f522lt5xrxlusedbki	Dear Mister Trump, I pray that you will be the next American President and you deserve it! I just hope that it’s end of the time for Clinton&#39;s imperialism and hope with Trump will be a new beginning.
z120zbnwurbicrzsf22kendjgzm0g1nmc	Clinton reminds me of Frank Underwood :)
z12ms5mjvt2njnlu223mezqh2nmfh33fh	Go TRUMP !!! 🔥🔥
z122wzqo0zrafxwu5231fncwmwjodxzld	im a huge fan of Donald Trump, he is such a very wise man...he deserves the crown !!! seems like this madam right there is gonna make the goverment systems we live under even harder !!!!
z12lxhub3mfsz5ljx04cetharzn2s5ujepw0k	Both of them are so staggeringly full of shit.
z12oxnoh2wi3xjity231jvwhqqnouu20	How the hell did this election end so badly?
z13yyzrq3ufeh3qpp04cczvhhurxylargvs0k	im just gonna put it out there: i know absolutely nothing about politics so i welcome constructive criticism. this is probably just a dumb opinion: making huge tax cuts is a bad idea if what people are saying is true. but also regulating the shit out of businesses is gonna make them run off right? are both ideas wrong? help
z133xvuwmo2qizdiu04cgzpxlqaitfaodhs	Holy fuck Hillary WRECKED Trump!!!
z13jtlqzlm2uznot323jf55ypqqxftunv	Hillary is giving me Lannister realness with that hair and clothes color
z12duteaykirdxvxb04cjjng4vb1tdpxhbs	is Hilary Clinton even capable of telling the truth just once its fucking sickening
z13rv1nxumjejrgv123kdz5jgoefwrshn04	he&#39;s talking a lot but not saying much
z12uzpxztojzzz1uq22auzk4os21ul2wa04	who gives a fuck about the emails
z130zfci3nykhvkch23zfpgymxmit1jp504	All people who votes for trump should drink bleach.
z135gjxoyum5evktc23cwjvarujozbfz404	Mr Trump, here is a question, can you answer it, please?<br /><br />Let me tell you :begins 2.30 minute dance around without addressing the issue at all:
z135zvaqjonyzvkfe23rfhgqsv3hu1nyk04	Hillary is such a bitch. I am glad that she lost.She didnt even propose functional idea. just plain words.
z132tvbrwxuutfwnh22vh12ripizilir504	Jobs are leaving because of capitalism and the free market, you guys invented that shit and lost in your own game.
z12gfzvycvydwnmdi22lhdjgio30trwig04	Still talking about guns, America, when will you learn?
z12mgxygbqf1e3oym04cg5nx4nevvtwpppc0k	man.. lies from both..
z12lgpdpzsqcuxfdj23hutoxolnvwnrhz04	"Matt B They should&#39;ve let Gary Johnson debate <a href=""http://www.youtube.com/results?q=%23LetGaryDebate"">#LetGaryDebate</a> many people don&#39;t think he&#39;ll win and that&#39;s why they don&#39;t vote for him but if everyone who though that voted for him he could win!"
z13qflejzy2cydmgl04cg1mgeqnbuhdzgsg0k	Lester is really roger from American dad, he doesn&#39;t have dreams he has motion features because that&#39;s not a forehead it&#39;s more of an 8th!😅😆
z13ofn4w2zjnvxeam04chrkbdzb1c5mype4	vote for trump!!!!!! (pls not)
z13vunfovrqhw3al223svrtqjqmryblty	The thing is, we don&#39;t have good candidates. Yes, some may say truths, some may want to do some good things. But on the process they screw up... Then they wonder why many don&#39;t vote. If we continue to have bad candidates in the future I&#39;m not surprised if only thousands of people vote while the other millions just stay at home.
z13fvjgiwtfxh3ml523ihdkjxpbvzh3k1	we are fucked no matter who wins
z12rjt2wxkq0gph0w225jhjpxxbtg1aea	Is tRump on cocaine? All that sniffing he&#39;s doing is rather suspicious. Is this jack arse for real?  &#39;She doesn&#39;t have the stamina,&#39; he says, like this orange faced buffoon blubber gut does?  He&#39;s sniffing away like someone who needs an inhalator..Oy!  Heaven help the USA...
z12kvxri0rvkvzdct23jfjg4aoygjt1jc04	Both are not the best but Hillary is Absolutely better than Donald
z12jjdmhkzrvsblxw04ch1kjzn35wdxoe0k	Hillary: &quot;If we are actually going to look at the fact&quot; (how many more things can she mess up on?) The whole point of this is to look at the facts.
z121c1pafxqexnifr22zfxcj2xruu3nxq04	VOTE for JILL STEIN!!! better than any of these 2 clowns
z12mjr5qomafxjwfn22oebpzbrzbsp5u5	"Around <a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=42m00s"">42:00</a>.... Just stop protecting bad cops. Good cops don&#39;t really like them either. You grow up wanting to be a police officer to do the right thing and get punished for it while others are tempted because as a cop you can do whatever you want and not really get punished for it. Glad that&#39;s just starting to be changed WAY TOO LATE but changed nonetheless..."
z12vzfprtxbtwbn0a23esdhaiszsgvykm	Hilary got fucked...
z121w33o5mbfsng4n04cfter2lqgyvcades	&quot;donald, it&#39;s good to be with you&quot;. yeah right! 😂😂😂
z125yhagoxuzzpryk04cdbshjynqsbzpnb0	"<a href=""http://www.wowapp.com/w/sumit786"">www.wowapp.com/w/sumit786</a>"
z12nsx5rlkmcxzp1e22wydeyflnlhr0u5	If Hillary becomes president she better draft women too for war shes going to start with Russia since shes so much into women being equal to men, am i right?
z124vndz3mbuwvqbb04cit0h5of3udxy0lg0k	They messed Trump&#39;s final statement up. I did not hear anyone complaining about that. Was that deliberate?
z12lulxzqnqvwvwwp04cexropvbaxf2rhq40k	Clinton is such an incredible textbook sociopath it&#39;s amazing it took her 70 yrs to get to this point..I thought she would have this wrapped up 20-25 yrs earlier..
z13hfjeoalagffxqa04ceh3pqzr0znso424	Hillary has an hate full smile doesn&#39;t she?
z13wcdla5rigvlldt22tulcxmsepcby3l	"Please no hate on this comment!! Please, America, remember that this is the future for basically the whole wold. Choose wisely. <a href=""http://www.youtube.com/results?q=%23Hillary"">#Hillary</a>"
z13yxfkb1kmkhliko22eyfnylri4fnn0f	Hillary smiles like a lunatic😂
z12eittjpoyjthxlf22nwxo4cpn0jvww304	If any one watches veep or used to, when she said robust I died
z13gcr2j0yycu3pqp04cjxjbgnbxffn41a0	ok donald r u going 2 bring back the jobs u still.have in china... ahh if u do it before the election it might boost u. trump so rude he talks like a businessman in a board room.he said nothing. i think he will run this country as he has his businesses, chapter 11 bankruptcy. hilary is not my choice either, but i may take her over him.
z13mex54cmnfghrnp23sztjrolnazngit04	the only thing i could get is that he really loves china e law&amp;order (tv)
z13ejbm5km2nyv2yq04ch1shapunyfdrz5s	she&#39;s so pathetic omg!
z125xpsa4zunwd1fw22vff1a1p2czvbs2	Donald Trump for American President! 2016. You have our support from Australia. I hope the the American people are smart enough not to vote for crooked Hillary Clinton. She is a career politician. Has lied to the American public on record for years &amp; is controlled by lobbyists and special interest groups from domestic and international countries. How can you trust this crooked politician to run your country.
z13bvrhb5oudt3v4o04cevzq4leqj31rngw	now she says we... fuck them both hope they both fucking die today
z134tx5atublvpacs23lu124sxu1znlmg	god damn trump is annoying I can&#39;t listen easily because he keeps interrupting Clinton but anytime she interrupts he says no you can&#39;t do that. But I don&#39;t trust her either. SO. I&#39;m moving to Japan because I love Japan and neither one of them will be there........... wait.... what....? who ever is elected will affect ally countries as well? Fuck... by earth..... wait..... Trump will blow up the moon? god damn... I might as well ascend right now
z13ci1jjsozeibgiw04cdp040yqni3nrxq40k	butt you all love her voice now dont you buttboys.  haaarrgghh what a lot of weak crying wankers.  stick your head under one of her clapped out sofas and try to find a teat.  dont despair; they are still there.   find your teat and satisfy your mammal instincts buttslaves.
z13njrxq4wr5flgsc23gg3e5pqitvn0qg04	It tells the true story.
z12lvrkpetaes1lii04ccldhhvvgjbsiefs	"<a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=1h23m09s"">1:23:09</a> forgot Israel"
z12zwjew2o3gjn1ut23ztv2bpqqwyzwpw04	Don&#39;t discriminate all gun owners, over a few lunatics. <br />Hillary even your campaign commercials are despicable  against your opponent, Good leadership isn&#39;t about advancing yourself. It&#39;s not about the role it&#39;s about the goal.
z13vgvw5rknnz33aq04cfn0gmxnhyznhomg0k	FUCK YOU HILLARY.........fat ugly lier
z12sstogvp2kifbk423izt4yvnzydfqqs04	Donalds getting rattled,  he has no plan he just rambles and rambles and rambles on without any substance. Trump is the greatest tap dancer of all time.  Hillary 2016.
z135tpnjwqzitnqps04celbyxueyxl4jjvc0k	omg!.. please Americans make trump your president.... we would  love the drama to continue.... we are praying for you though...
z13xzzo5rqf4zbwxq04cflaomormxn0b1ic	Hillary is ill, she has some type of chronic illness. Look at how slow she is.
z124wzvqqwrlzlvjj04cfx3bzxmfglb5ilc0k	She is wearing RED &amp; He is wearing BLUE . WTF ?
z135sfeihxalvd15t04cchawjuijuhjw0t00k	Trump was a totally uninformed, rambling idiot. Showed has ignorance on all matters. Though always has a personal opinion, never has any answers. Still in denial on things said in record &amp; barely composed on stage. And seriously, does any rational, sane person want this pathetic example of a human being president ? Get real ppl. The mans (barely qualifies) behavior is not only childlike, its childish !!!
z13xxln5xxe3gnloi04cgtu4xoarxrthxi0	So do you vote for an exceptionally dumb human being such as Trump? Or one of the most corrupted americans in history Clinton?
z12twvbwjou4uhzlb232yribsvamcjx0p	Trump supporters are all trolls. Case in point.
z13dxf3wnni2jz0cr23zvz4xatnrjpvao04	bruh bringing up a burger flippers salary will fuck us so good
z13jyjkp5sejy3uhe04cjfy5evycc5mrlto0k	Donald Trump thinks that Nato is now working on policy because of his opinions .<br />Really ??????
z133yh3qurntyr4es22qzpjolpeixxvgi04	What has Hillary done for America?  We are so insurance poor these days, I work part time because full time requires the company I work for to give me insurance.  Factories are closing and moving like crazy and Hillary thinks it wise to bring in more illegal poor people that needs jobs and are dangerous and then thinks it is wise to take away our right to carry a gun to protect ourselves.  Oh Lord please let Trumph win.   Who cares about affordable colleges when you can&#39;t find a decent paying job to pay off your school loan. I want what is good for America and the people that care for this nation.
z13zs51h1rvfzxecj22dvjlo2n2ct5h0f	Can&#39;t stump the trump
z12thbhg1znusva2123wtjj40lmyy3eey	Clinton seems uncomfortable not having a crowd of hens to clap after her every word.
z13fzjszfuz1idlfw22thxfiusibtpd1l	I think America needs Duterte
z12tzpfpsq2fephjx04cdr5xerietzfhzpg0k	This country  is fucked
z12lx5ohnomtu54iq04ciboajoixuh4xqdo	Trump won this debate! All Hillary did was promise the things she&#39;s been saying she&#39;s was going to do for the last 30 years
z12oj5cwuv30spo0b22as3igumuitzlmt	Donald trump looks like Jeff Daniels Dumb and Dumber.   Lol....
z12wefwzktbqd1kuq234cttpkqyecrapx04	duvaj ga killary
z134ef5yukuiuvcnj23uyp4xgvqbfzp1l	am not American ..And I have nothing to do with America ..But I&#39;m really afraid about what going to happen to the World after one of them become the president!
z13ue1p51tekwtwlc224zdqpknbfyfzry04	I HAVE TO WATCH THIS FOR SCHOOL UGH
z12mcrshlnrbj5z5d04cchob3xjntjpjht00k	What was Trump sniffing? lol
z13os3shxtm2uv2z204ccxtxsquwytar0n40k	i m french and for me both are dangerous . american politics will command europe where i am. they won t stop war in the world but use it for economical staff. don t vote for them. choose somebody else.
z12dtzmripyovdecf23bjhogivedij1fg	The only, and only, reason anyone should vote for Hillary is because the other option is Donald Trump. I would never ever consider her, but I rather have a corrupt thief than a psychopathic thief. Lets just elect the witch and pray that these 4 years will go by very fast.
z13sdbziuq35f32i504cjtqxjyrowjrgqlw0k	&quot;We gonna make the wealthy pay their fair share&quot; THEN GET RID OF YOUR WEALTH, HILLARY! P.S. I hate them both
z13nubu4mxynyphem23jdrgpgnf4ejna104	listening to the debate, I liked Hillary more; watching it, Donald won to me.
z12ditmx1o3burjew23hyrygjwvkh5lh204	"<a href=""http://www.youtube.com/results?q=%23bringbernieback"">#bringbernieback</a>"
z12airnopp3gzljnh22vdhwwyyanidkwn04	Trump is a fool to think he can defeat ISIS. I am not downplaying our millitary. I think the millitary is doing the best that they can and a very good job. However, there are more terrorist than the U.S. has in it&#39;s whole country, plus allies.
z12sdtdojkbohbgy004ci1bjavziwddx3ss0k	Propably, Donald is a real duck😂😂😂😂 He says more than Hillary.
z12bhrdago3iutsqa04cg3vo0sfpeh5ohog0k	Kudos to whoever picked some hardcore rock for the intro hahaha
z13cf3xxtsinwvxnv22hfd04mlrrjnylv	choice between cancer and aids...
z12dwblz0u30ct5om04cchl5dnfogt45yhs	I would like my land back.
z131d54ycrv4zzscz23yz5u4cyjfdlfb304	Trump did well. Hillary sounded fake and phoney
z13iyjvqbprwu3o5e04cjb3rbtegdfzw3ws0k	they both suck, but donald sucks much more than hilary. ill vote fore hilary <br />based on her experience and becasue she brings her husband along
z12ggpn4dnznuduth22juplzlsiwsfnlg	Donald Trump is fighting fo america and Hilary is fighting for the world...i choose Hilary clinton
z13axvex1li2u3kug23uvzkbzuf3zf14a04	Do you want a racist, goofy goober, or a lying, sly fox who will sell us all out if she gets her feelings hurt. <br /><br />I want neither, I&#39;m going to live in a submarine at the bottom of the ocean.
z13lxbzoax2zwb2fe22dgxphkybhhpro004	LIKE IF YOU&#39;RE VOTING FOR DONALD TRUMP. LIKE IF YOUR&#39;RE VOTING FOR HILLARY CLINTON<br />LIKE IF YOU&#39;RE VOTING FOR GARY JOHNSON.<br />LIKE IF YOU&#39;RE VOTING FOR JILL STEIN.<br />LIKE IF YOU&#39;RE VOTING FOR ANY OTHER IDIOT I HAVEN&#39;T NAMED.<br />LIKE IF YOU CAN&#39;T VOTE BECAUSE YOU&#39;RE TOO YOUNG TO VOTE. <br />LIKE IF YOU DON&#39;T GIVE A FUCK BECAUSE YOU KNOW THIS COUNTRY IS GOING TO HELL EITHER WAY.
z13ycjeqds3bjvy1b23wxdoo5tyjgdvtw	Trump says that middle east is a mess. You motherfucker. You white racist en capitalist came to our countrys en caused war for oil and power. <br />One day you al will feel the same pain we feel for many years. La ilaha illaAllaah muhammadan rasulallaah.!
z124sdnh5zuaevwtm23ovrj4mweoydocf	we need trump to eliminated 2 billion muslims in the world,,, GO TRUMP!
z12rvj5bhkzfdfrsu22hc10bpovkwxzhl04	stuff this. I need an over overbite. got to find me a coathook.
z125g3cw4qugzjpoh04cflyyxyqmhziq00s	Vote Donald and get your country back, he has extreme passion to help America, Vote Hillary and get the most ruthless President ever seen before, war will start. Wake up Americans.
z120gpvintanuboay04cjlyieqb0y5nyxzk0k	Fuck Hilary Clinton
z12ffboh0tqttz02123kzdirpnmcihbrs04	All the fat cats, media moguls, faggots, illegal immigrants, violent African Americans must be shivering now, their self-sufficient smile of superiority on their face frozen.<br />Thanks to the polls who predicted nonstop Clinton wins. The higher the fall, the harder it is (and more amusing).<br />I wonder wether the polls made many Clinton supporters not vote, thinking &quot;well it seems she can win without my vote, the polls say so&quot;
z13dfj1a0rjtvdwoc04cdvkz3ojeg5lzmak	No more global warming if Trump won<br /><br /><br /><br /><br /><br />Nuclear winter is coming
z12zh3oqpuf3izy2b23dezfyunqvghtlv	Anyone who can still vote for Trump after seeing this is just an ignorant moron piece of shit. And I hope they get fucked  over by Trump the most.
z12xux0xewzevzsxa04cj3cahwfxinuauvc0k	why is Hillary repeating what bernie sanders has been saying?
z12sdtuq2wqhjjkwx04cetzgeyejdrwr35s	Hillary is seasoned politician who dealt with world since long and she got skills to be in debates and winning the debates quite often here she just did a routine work...!!! Whereas Donald trump focused just accusation rather than offering a better idea.
z12swrs5br30dvfvl22nhffpssyoibbql04	Either way, it&#39;s all downhill from here....
z12yurx5lsuvj1yem225epl5us2xej4ll	Popcorn and Cola anyone?
